GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
GARNL3	ENSG00000136895.18	2.489	6.050	-1.015	7.15e-18
MYC	ENSG00000136997.14	137.772	31.365	2.100	9.16e-35
IL11RA	ENSG00000137070.17	4.080	46.985	-3.240	2.18e-95
TLN1	ENSG00000137076.18	86.117	353.115	-2.023	1.09e-19
SPAG8	ENSG00000137098.13	0.350	2.930	-1.542	7.31e-47
RPS6	ENSG00000137154.12	3975.304	1753.169	1.181	3.79e-18
FOXP4	ENSG00000137166.14	47.076	18.615	1.293	2.26e-51
PPIL1	ENSG00000137168.7	29.819	10.205	1.460	1.85e-48
GMPR	ENSG00000137198.9	5.005	11.725	-1.083	5.49e-4
TINAG	ENSG00000137251.15	7.635	0.425	2.599	8.77e-9
TUBB2A	ENSG00000137267.5	15.470	57.245	-1.822	5.59e-19
FOXF2	ENSG00000137273.3	2.955	22.484	-2.570	7.42e-43
TUBB2B	ENSG00000137285.9	1.675	12.440	-2.329	1.55e-23
HMGA1	ENSG00000137309.19	294.127	20.355	3.789	1.22e-77
TCF19	ENSG00000137310.11	11.165	4.030	1.274	3.30e-48
IER3	ENSG00000137331.11	159.719	44.389	1.824	3.16e-37
PGBD1	ENSG00000137338.5	1.110	4.110	-1.276	3.99e-27
TPMT	ENSG00000137364.4	23.230	6.755	1.644	3.02e-27
FGFBP1	ENSG00000137440.4	5.780	0.650	2.039	1.61e-3
FGFBP2	ENSG00000137441.7	0.140	4.065	-2.152	1.33e-44
FHDC1	ENSG00000137460.8	4.285	1.270	1.219	6.91e-20
NUMA1	ENSG00000137497.17	70.780	156.112	-1.130	2.87e-19
NARS2	ENSG00000137513.9	20.035	6.820	1.428	4.59e-69
MRPL15	ENSG00000137547.8	73.648	33.350	1.120	1.27e-39
PI15	ENSG00000137558.7	0.380	2.865	-1.486	3.47e-21
TTPA	ENSG00000137561.4	2.355	0.395	1.266	8.97e-39
GGH	ENSG00000137563.11	157.040	5.345	4.639	3.30e-61
TGS1	ENSG00000137574.10	12.894	5.240	1.155	3.00e-61
SORL1	ENSG00000137642.12	19.350	5.425	1.663	1.80e-30
TMPRSS4	ENSG00000137648.16	116.730	2.729	4.981	4.79e-29
TRPC6	ENSG00000137672.12	0.415	2.490	-1.302	1.85e-33
MMP7	ENSG00000137673.8	27.695	0.090	4.718	3.61e-147
TRIM29	ENSG00000137699.16	48.675	2.010	4.045	1.01e-115
SLC37A4	ENSG00000137700.16	30.674	10.950	1.406	1.50e-15
RDX	ENSG00000137710.14	7.675	21.720	-1.389	3.37e-15
FXYD6	ENSG00000137726.15	9.200	220.097	-4.438	6.20e-43
TMPRSS13	ENSG00000137747.14	3.933	0.200	2.040	1.14e-87
MAPKBP1	ENSG00000137802.13	2.890	10.820	-1.603	2.08e-41
NUSAP1	ENSG00000137804.12	28.014	2.320	3.128	2.37e-65
KIF23	ENSG00000137807.13	12.220	1.770	2.255	2.91e-57
ITGA11	ENSG00000137809.16	5.474	1.145	1.594	4.00e-36
PARP6	ENSG00000137817.16	17.059	63.416	-1.835	1.06e-43
PAQR5	ENSG00000137819.13	5.050	0.804	1.745	2.04e-4
STRA6	ENSG00000137868.18	3.557	0.130	2.012	1.77e-87
SEMA6D	ENSG00000137872.15	1.345	5.435	-1.457	2.17e-39
GCHFR	ENSG00000137880.5	27.319	7.826	1.682	2.45e-32
TTLL7	ENSG00000137941.16	0.425	4.870	-2.042	5.79e-46
GIPC2	ENSG00000137960.5	10.765	1.675	2.137	6.24e-29
RPL7P9	ENSG00000137970.7	79.884	20.885	1.886	7.29e-68
IFT172	ENSG00000138002.14	67.885	32.360	1.046	3.57e-25
EPT1	ENSG00000138018.17	9.460	3.620	1.179	5.48e-62
SLC5A6	ENSG00000138074.14	54.369	18.505	1.505	2.92e-53
SLC3A1	ENSG00000138079.13	6.430	0.650	2.171	2.61e-7
LOXL4	ENSG00000138131.3	0.515	5.750	-2.156	2.69e-35
KIF11	ENSG00000138160.5	10.710	0.460	3.004	2.58e-93
KIF20B	ENSG00000138182.14	5.495	1.000	1.699	1.55e-97
PLCE1	ENSG00000138193.14	3.314	10.040	-1.356	2.07e-31
RBP4	ENSG00000138207.12	15.830	2.820	2.139	5.60e-27
PLA2G12B	ENSG00000138308.5	3.173	0.070	1.964	4.93e-21
IDH1	ENSG00000138413.13	98.639	25.775	1.896	1.17e-23
OLA1	ENSG00000138430.15	143.643	34.840	2.013	3.34e-79
FAM117B	ENSG00000138439.11	5.750	2.265	1.048	7.34e-49
WDR12	ENSG00000138442.9	54.991	16.595	1.670	6.46e-71
SLC40A1	ENSG00000138449.10	69.055	16.969	1.963	1.74e-32
SENP7	ENSG00000138468.15	2.745	10.165	-1.576	2.85e-51
GLCE	ENSG00000138604.9	20.593	6.710	1.486	4.18e-58
FGF2	ENSG00000138685.12	0.655	10.175	-2.755	2.04e-38
KIAA1109	ENSG00000138688.15	10.100	24.861	-1.220	3.95e-45
MMRN1	ENSG00000138722.9	0.540	6.880	-2.355	2.57e-49
PDE5A	ENSG00000138735.15	4.109	24.025	-2.292	6.80e-44
LEF1	ENSG00000138795.9	9.665	1.790	1.935	1.22e-57
SLC39A8	ENSG00000138821.12	24.725	4.580	2.205	2.16e-27
MAPK8IP3	ENSG00000138834.12	14.470	51.485	-1.762	1.11e-49
KIAA1644	ENSG00000138944.7	0.250	10.074	-3.147	2.29e-40
ERP27	ENSG00000139055.6	2.210	0.370	1.228	9.12e-48
GABARAPL1	ENSG00000139112.10	16.480	76.494	-2.148	2.93e-36
YARS2	ENSG00000139131.12	19.849	8.515	1.132	1.91e-54
FAM60A	ENSG00000139146.13	64.845	14.375	2.098	7.68e-90
PRICKLE1	ENSG00000139174.10	0.875	3.190	-1.160	5.98e-17
VAMP1	ENSG00000139190.16	2.815	18.550	-2.357	2.02e-64
PIANP	ENSG00000139200.13	0.220	2.870	-1.665	1.40e-60
RPL14P1	ENSG00000139239.7	28.419	11.475	1.238	1.51e-46
PHLDA1	ENSG00000139289.13	25.065	3.785	2.446	2.34e-63
TMEM19	ENSG00000139291.13	16.610	6.925	1.152	4.38e-33
LGR5	ENSG00000139292.12	21.170	0.255	4.143	6.44e-114
POC1B	ENSG00000139323.13	22.020	7.080	1.510	1.53e-72
LUM	ENSG00000139329.4	218.584	93.808	1.212	3.08e-8
SNRPF	ENSG00000139343.10	58.280	17.640	1.669	8.08e-75
SDSL	ENSG00000139410.14	12.280	4.105	1.379	3.45e-20
NUPL1	ENSG00000139496.15	20.360	9.455	1.031	3.26e-40
SLC7A1	ENSG00000139514.12	25.125	7.640	1.596	2.32e-53
PDX1	ENSG00000139515.5	7.869	0.020	3.120	1.82e-160
LNX2	ENSG00000139517.7	13.975	3.850	1.627	5.16e-72
SLC39A5	ENSG00000139540.11	55.871	3.310	3.722	6.62e-11
MAP3K12	ENSG00000139625.12	2.150	23.560	-2.963	3.39e-72
GALNT6	ENSG00000139629.15	26.129	1.500	3.440	7.30e-132
LMBR1L	ENSG00000139636.15	17.779	56.106	-1.604	2.70e-43
TMBIM6	ENSG00000139644.12	443.394	211.519	1.064	9.24e-21
SETD1B	ENSG00000139718.10	6.834	16.800	-1.184	2.08e-22
SLAIN1	ENSG00000139737.21	0.735	3.305	-1.311	1.54e-16
RAB20	ENSG00000139832.4	34.589	12.915	1.355	1.55e-38
GRTP1	ENSG00000139835.13	32.504	13.490	1.209	9.94e-22
NOVA1	ENSG00000139910.19	0.305	8.950	-2.931	1.31e-60
FRMD6	ENSG00000139926.15	3.150	11.905	-1.637	1.15e-20
RTN1	ENSG00000139970.16	1.195	7.300	-1.919	1.08e-36
RAB15	ENSG00000139998.14	31.054	7.640	1.891	3.46e-48
FBLN5	ENSG00000140092.14	7.715	59.585	-2.797	1.66e-46
SORD	ENSG00000140263.13	41.887	4.625	2.931	5.10e-104
SLC27A2	ENSG00000140284.10	13.595	0.445	3.336	1.79e-26
FGF7	ENSG00000140285.9	3.104	18.645	-2.259	4.35e-24
HDC	ENSG00000140287.10	0.335	2.640	-1.447	3.52e-23
GCNT3	ENSG00000140297.12	24.843	1.365	3.450	2.74e-6
SCAPER	ENSG00000140386.12	4.585	10.980	-1.101	1.54e-39
TSPAN3	ENSG00000140391.14	250.661	108.785	1.197	2.86e-12
NEIL1	ENSG00000140398.13	7.945	37.064	-2.089	2.27e-71
MAN2C1	ENSG00000140400.14	33.801	161.668	-2.225	4.92e-50
TPM1	ENSG00000140416.19	233.770	1808.715	-2.946	4.13e-29
ULK3	ENSG00000140474.12	17.789	44.015	-1.261	4.64e-29
PCSK6	ENSG00000140479.16	11.220	3.940	1.307	4.84e-15
FANCI	ENSG00000140525.17	18.140	3.190	2.192	7.39e-87
NTRK3	ENSG00000140538.16	0.140	2.245	-1.509	6.60e-48
MFGE8	ENSG00000140545.14	49.399	113.071	-1.178	2.73e-19
MCTP2	ENSG00000140563.14	6.695	1.880	1.418	8.84e-8
PMM2	ENSG00000140650.11	44.983	16.145	1.423	1.36e-41
TGFB1I1	ENSG00000140682.18	17.745	196.052	-3.394	2.42e-33
NKD1	ENSG00000140807.5	14.118	2.050	2.309	6.61e-49
MARVELD3	ENSG00000140832.9	16.700	0.780	3.314	1.12e-14
IRF8	ENSG00000140968.10	19.265	5.015	1.752	7.66e-19
RHOT2	ENSG00000140983.13	49.188	120.901	-1.280	4.76e-29
RPS2	ENSG00000140988.15	3804.522	1322.039	1.524	1.55e-28
TIGD7	ENSG00000140993.10	0.815	2.895	-1.102	8.56e-30
MYOCD	ENSG00000141052.17	0.645	15.282	-3.307	1.19e-40
NOB1	ENSG00000141101.12	70.550	23.440	1.550	3.65e-70
TOM1L1	ENSG00000141198.13	33.590	14.135	1.192	3.51e-34
SGSM2	ENSG00000141258.12	8.490	51.594	-2.470	2.04e-66
SKAP1	ENSG00000141293.15	9.420	1.290	2.186	2.13e-67
PTRH2	ENSG00000141378.14	31.349	13.570	1.151	3.36e-51
GNAL	ENSG00000141404.15	1.300	4.825	-1.341	2.61e-28
OSBPL1A	ENSG00000141447.16	6.915	26.310	-1.787	4.75e-56
GATA6	ENSG00000141448.8	12.200	5.350	1.056	5.76e-20
SAT2	ENSG00000141504.11	43.096	92.654	-1.087	1.89e-22
PIK3R5	ENSG00000141506.13	0.970	3.385	-1.154	6.69e-27
TP53	ENSG00000141510.15	53.265	14.355	1.821	2.46e-40
SLC16A3	ENSG00000141526.14	57.837	19.720	1.506	2.42e-33
TTYH2	ENSG00000141540.10	1.255	5.195	-1.458	5.43e-32
MAPK4	ENSG00000141639.11	0.050	3.690	-2.159	2.03e-38
MBD1	ENSG00000141644.17	16.510	41.840	-1.291	2.37e-39
TNFRSF11A	ENSG00000141655.15	5.580	1.390	1.461	6.61e-5
PMAIP1	ENSG00000141682.11	7.858	1.235	1.987	7.08e-67
ERBB2	ENSG00000141736.13	65.179	31.306	1.035	3.27e-14
GRB7	ENSG00000141738.13	26.695	1.200	3.654	2.71e-43
PNMT	ENSG00000141744.3	0.245	2.830	-1.621	1.64e-25
IGFBP4	ENSG00000141753.6	166.975	401.428	-1.260	2.54e-7
NFIC	ENSG00000141905.17	12.565	44.578	-1.749	5.47e-22
TPGS1	ENSG00000141933.9	3.105	9.360	-1.336	4.82e-47
PPAP2C	ENSG00000141934.9	116.149	5.425	4.188	3.03e-42
TMEM91	ENSG00000142046.14	2.120	16.135	-2.457	1.02e-49
HUNK	ENSG00000142149.8	4.680	1.050	1.470	1.32e-46
TRPM2	ENSG00000142185.16	16.289	2.495	2.306	6.36e-59
TMEM50B	ENSG00000142188.16	21.300	43.650	-1.002	1.80e-25
WTIP	ENSG00000142279.12	2.385	6.765	-1.198	1.15e-17
EVI5L	ENSG00000142459.8	4.125	10.380	-1.151	1.71e-29
TM4SF5	ENSG00000142484.6	23.240	0.539	3.977	4.51e-38
FAM71E1	ENSG00000142530.10	3.205	0.830	1.200	1.54e-80
EPHA2	ENSG00000142627.12	26.093	6.280	1.896	2.94e-49
PGD	ENSG00000142657.20	81.880	28.859	1.473	3.31e-36
MYOM3	ENSG00000142661.18	6.085	0.180	2.586	2.43e-111
SH3BGRL3	ENSG00000142669.13	235.828	104.513	1.166	7.77e-17
IL22RA1	ENSG00000142677.3	23.474	0.460	4.067	6.33e-52
ZNF593	ENSG00000142684.7	14.930	5.995	1.187	4.31e-67
EVA1B	ENSG00000142694.6	7.685	20.335	-1.297	2.04e-29
PLK4	ENSG00000142731.10	7.095	1.110	1.940	4.92e-60
MAP3K6	ENSG00000142733.14	7.875	34.391	-1.996	6.70e-43
HSPG2	ENSG00000142798.16	44.935	176.203	-1.948	4.24e-19
SERBP1	ENSG00000142864.14	172.475	75.745	1.177	6.14e-31
KIF2C	ENSG00000142945.12	15.155	1.270	2.831	1.28e-87
LMO4	ENSG00000143013.12	17.515	36.525	-1.019	4.18e-13
SYPL2	ENSG00000143028.8	0.150	4.075	-2.142	5.65e-40
SLC44A3	ENSG00000143036.16	35.625	4.945	2.623	3.56e-32
PSMA5	ENSG00000143106.12	87.253	36.890	1.220	3.15e-44
ITGA10	ENSG00000143127.12	0.180	3.050	-1.779	8.36e-56
GPA33	ENSG00000143167.11	73.846	2.464	4.433	1.16e-12
RXRG	ENSG00000143171.12	0.080	1.900	-1.425	7.91e-38
UCK2	ENSG00000143179.12	38.039	13.710	1.408	4.82e-49
TMCO1	ENSG00000143183.16	110.204	37.800	1.519	2.74e-36
PVRL4	ENSG00000143217.8	5.405	0.215	2.398	2.13e-66
PPOX	ENSG00000143224.17	8.960	21.800	-1.195	1.02e-28
NUF2	ENSG00000143228.12	12.533	0.760	2.943	9.79e-93
PFDN2	ENSG00000143256.4	117.714	57.811	1.013	8.36e-32
ISG20L2	ENSG00000143319.16	29.979	13.815	1.064	1.52e-41
HDGF	ENSG00000143321.18	301.026	105.514	1.504	6.10e-49
RGL1	ENSG00000143344.15	3.520	8.620	-1.090	5.23e-22
RORC	ENSG00000143365.16	5.970	0.630	2.096	8.18e-10
TUFT1	ENSG00000143367.15	18.860	8.615	1.046	9.13e-38
SEMA6C	ENSG00000143434.15	1.539	7.630	-1.765	6.07e-48
POGZ	ENSG00000143442.21	13.090	35.610	-1.378	3.89e-35
GOLPH3L	ENSG00000143457.10	29.504	13.855	1.038	1.25e-26
INTS7	ENSG00000143493.12	12.535	3.935	1.456	1.25e-84
TAF1A	ENSG00000143498.17	5.485	2.180	1.028	2.73e-51
SMYD2	ENSG00000143499.13	31.140	11.480	1.365	4.86e-71
TPM3	ENSG00000143549.19	350.919	85.555	2.024	6.48e-38
KCNN3	ENSG00000143603.18	0.500	2.660	-1.287	4.27e-27
ILF2	ENSG00000143621.16	157.684	62.010	1.333	4.95e-43
INTS3	ENSG00000143624.13	18.705	43.346	-1.170	1.23e-19
MLK4	ENSG00000143674.10	7.254	0.425	2.534	5.36e-35
SRP9	ENSG00000143742.12	197.470	97.301	1.014	2.67e-28
ITPKB	ENSG00000143772.9	5.095	28.480	-2.274	5.65e-28
WNT9A	ENSG00000143816.7	0.405	9.025	-2.835	1.71e-42
SOX13	ENSG00000143842.14	12.889	26.804	-1.001	5.81e-18
PPFIA4	ENSG00000143847.15	0.270	1.540	-1.000	3.49e-21
PLEKHA6	ENSG00000143850.12	29.404	8.815	1.631	6.81e-21
OSR1	ENSG00000143867.6	0.355	13.725	-3.442	8.94e-58
PDIA6	ENSG00000143870.12	218.168	69.545	1.635	5.76e-46
RHOB	ENSG00000143878.9	93.778	369.991	-1.969	5.57e-15
SNRPG	ENSG00000143977.13	181.930	66.247	1.444	1.67e-46
MEIS1	ENSG00000143995.19	3.070	71.823	-4.161	1.18e-55
MALL	ENSG00000144063.3	36.935	9.875	1.803	3.14e-8
TMEM177	ENSG00000144120.12	15.988	7.130	1.063	1.06e-35
RABL2A	ENSG00000144134.18	7.070	16.525	-1.119	4.59e-36
FAHD2B	ENSG00000144199.11	5.935	13.220	-1.036	8.86e-15
GPR17	ENSG00000144230.16	0.160	8.900	-3.093	8.46e-47
POLR2D	ENSG00000144231.10	23.010	7.875	1.436	6.37e-73
ZNF385B	ENSG00000144331.18	0.100	1.330	-1.083	3.36e-29
GULP1	ENSG00000144366.15	3.150	10.640	-1.488	1.21e-23
HSPD1	ENSG00000144381.16	493.582	108.913	2.170	4.67e-54
HES6	ENSG00000144485.10	39.642	15.840	1.271	1.65e-37
FANCD2	ENSG00000144554.10	10.840	2.965	1.578	3.56e-50
RBMS3	ENSG00000144642.20	0.490	6.130	-2.259	1.01e-49
FAM198A	ENSG00000144649.8	0.335	3.625	-1.793	7.17e-38
RPL32	ENSG00000144713.12	3040.303	1486.392	1.032	1.31e-15
LRIG1	ENSG00000144749.13	24.305	57.229	-1.202	1.75e-12
RP11-977G19.10	ENSG00000144785.8	1.765	0.000	1.467	3.22e-42
NXPE3	ENSG00000144815.14	1.445	4.085	-1.056	2.04e-24
PHLDB2	ENSG00000144824.19	2.480	35.474	-3.390	1.15e-42
TAGLN3	ENSG00000144834.12	0.130	4.710	-2.337	2.23e-36
IGSF11	ENSG00000144847.12	0.040	1.895	-1.477	2.28e-39
NR1I2	ENSG00000144852.16	24.215	0.914	3.720	1.84e-18
SRPRB	ENSG00000144867.11	54.896	15.220	1.785	1.05e-67
TRPC1	ENSG00000144935.14	0.535	5.525	-2.088	2.14e-39
NCEH1	ENSG00000144959.9	12.415	1.855	2.232	1.34e-55
LPP	ENSG00000145012.12	8.095	46.975	-2.399	1.60e-36
NICN1	ENSG00000145029.11	5.474	15.695	-1.367	9.37e-47
MANF	ENSG00000145050.15	135.480	52.501	1.351	9.38e-26
ILDR1	ENSG00000145103.12	7.709	0.135	2.940	2.35e-30
SLIT2	ENSG00000145147.19	0.745	7.770	-2.329	5.12e-32
LYAR	ENSG00000145220.13	29.611	9.715	1.514	8.79e-67
OCIAD2	ENSG00000145247.11	165.954	23.234	2.784	1.23e-72
SCD5	ENSG00000145284.11	2.600	8.400	-1.385	2.87e-12
SNCA	ENSG00000145335.15	1.390	14.400	-2.688	8.89e-34
SFRP2	ENSG00000145423.4	12.150	31.895	-1.323	1.14e-6
NKD2	ENSG00000145506.13	18.630	3.970	1.982	1.30e-38
SRD5A1	ENSG00000145545.11	11.175	2.580	1.766	2.03e-70
MYO10	ENSG00000145555.14	22.510	4.815	2.015	3.53e-50
FAM105A	ENSG00000145569.5	28.779	3.480	2.733	4.40e-40
RPL37	ENSG00000145592.13	2932.569	1134.152	1.370	4.48e-26
SKP2	ENSG00000145604.15	11.884	3.685	1.459	1.15e-85
OSMR	ENSG00000145623.12	3.599	12.365	-1.539	2.95e-23
GZMA	ENSG00000145649.7	4.136	1.300	1.159	2.60e-10
PIK3R1	ENSG00000145675.14	11.290	24.450	-1.050	7.68e-18
SSBP2	ENSG00000145687.15	3.130	26.915	-2.757	4.29e-68
G3BP1	ENSG00000145907.14	59.759	18.815	1.617	1.23e-62
ZNF300	ENSG00000145908.12	0.720	2.625	-1.076	3.05e-28
NHP2	ENSG00000145912.8	161.081	77.080	1.054	3.80e-32
KCNMB1	ENSG00000145936.8	0.750	46.960	-4.776	3.67e-46
GFOD1	ENSG00000145990.10	1.430	4.500	-1.178	7.12e-42
GFRA3	ENSG00000146013.10	0.275	3.715	-1.887	1.23e-31
FAM193B	ENSG00000146067.15	18.675	75.940	-1.967	1.97e-48
PLA2G7	ENSG00000146070.16	4.324	0.485	1.842	1.70e-36
TNFRSF21	ENSG00000146072.6	36.490	14.815	1.245	7.29e-33
RASGEF1C	ENSG00000146090.15	0.030	1.320	-1.171	1.01e-33
PPP1R18	ENSG00000146112.11	20.908	45.039	-1.071	3.54e-9
PRIM2	ENSG00000146143.17	11.140	4.140	1.240	1.68e-82
FGD2	ENSG00000146192.14	1.605	6.935	-1.607	1.10e-41
RPL7L1	ENSG00000146223.14	54.903	25.190	1.094	5.85e-40
NFKBIE	ENSG00000146232.14	14.795	4.670	1.478	4.89e-70
MMS22L	ENSG00000146263.11	3.995	1.165	1.206	5.00e-79
FAXC	ENSG00000146267.11	1.160	17.468	-3.096	2.04e-26
RNF217	ENSG00000146373.16	1.530	9.060	-1.992	3.30e-41
RSPO3	ENSG00000146374.13	0.925	4.565	-1.532	1.03e-17
MTFR2	ENSG00000146410.11	6.725	0.670	2.210	3.43e-96
VIP	ENSG00000146469.12	3.175	24.070	-2.586	1.41e-32
LINC01558	ENSG00000146521.9	3.254	0.830	1.217	5.45e-34
SDK1	ENSG00000146555.18	0.590	4.285	-1.733	1.30e-25
MDH2	ENSG00000146701.11	241.310	115.167	1.061	1.96e-24
PSPH	ENSG00000146733.13	16.270	4.140	1.748	1.30e-85
ZNF92	ENSG00000146757.13	5.755	1.760	1.291	1.08e-81
TMEM209	ENSG00000146842.16	10.190	3.925	1.184	5.85e-68
EPHA1	ENSG00000146904.8	15.405	6.630	1.104	1.05e-31
NCAPG2	ENSG00000146918.19	15.015	3.030	1.991	1.67e-90
NLGN4X	ENSG00000146938.14	0.215	1.825	-1.217	2.27e-39
SHROOM2	ENSG00000146950.12	3.420	0.960	1.173	8.86e-46
RAB19	ENSG00000146955.10	1.445	0.070	1.192	1.72e-17
SH3KBP1	ENSG00000147010.17	29.610	10.145	1.458	8.28e-34
TMEM47	ENSG00000147027.3	4.120	18.835	-1.954	1.28e-23
SLC16A2	ENSG00000147100.9	1.354	6.165	-1.606	4.47e-21
OGT	ENSG00000147162.13	29.929	78.400	-1.360	4.14e-23
ITGB1BP2	ENSG00000147166.10	0.540	4.580	-1.857	2.97e-36
IL2RG	ENSG00000147168.12	89.722	6.067	3.682	8.80e-42
GPC3	ENSG00000147257.13	1.240	4.300	-1.243	4.89e-18
NSDHL	ENSG00000147383.10	30.724	9.765	1.559	2.72e-63
ZNF185	ENSG00000147394.18	6.569	1.910	1.379	1.84e-71
GNRH1	ENSG00000147437.9	0.475	4.675	-1.944	1.04e-71
TACC1	ENSG00000147526.19	23.395	68.850	-1.518	4.53e-17
GINS4	ENSG00000147536.11	4.595	0.575	1.829	2.04e-88
MRPS28	ENSG00000147586.9	55.828	27.235	1.009	1.34e-36
LACTB2	ENSG00000147592.8	32.911	9.165	1.738	5.49e-69
MTDH	ENSG00000147649.9	54.689	20.634	1.364	9.45e-42
RSPO2	ENSG00000147655.10	0.210	2.740	-1.628	9.03e-30
MAL2	ENSG00000147676.13	128.550	1.474	5.711	4.39e-47
SLC39A4	ENSG00000147804.9	122.110	23.929	2.304	7.97e-23
FBXO10	ENSG00000147912.12	1.820	5.515	-1.208	1.38e-26
SIGMAR1	ENSG00000147955.16	99.867	41.301	1.254	4.50e-46
INIP	ENSG00000148153.13	12.410	5.530	1.038	1.09e-42
STOM	ENSG00000148175.12	30.191	145.109	-2.228	9.47e-29
GSN	ENSG00000148180.16	129.795	688.040	-2.397	5.58e-34
POLE3	ENSG00000148229.12	53.360	23.905	1.126	9.04e-40
SURF4	ENSG00000148248.13	129.709	59.040	1.122	1.80e-31
NTMT1	ENSG00000148335.14	51.830	21.660	1.221	8.15e-43
FAM73B	ENSG00000148343.18	10.150	28.719	-1.414	1.05e-45
PTGES	ENSG00000148344.10	10.820	4.530	1.096	2.52e-13
LCN2	ENSG00000148346.11	551.684	3.270	7.016	2.53e-49
HMCN2	ENSG00000148357.16	2.180	25.895	-3.080	4.59e-54
NACC2	ENSG00000148411.7	4.875	20.056	-1.842	1.46e-27
PROSER2	ENSG00000148426.12	5.595	2.080	1.098	2.22e-35
USP6NL	ENSG00000148429.14	11.560	4.095	1.302	8.22e-79
PDSS1	ENSG00000148459.15	19.010	5.065	1.722	2.62e-32
ZEB1	ENSG00000148516.21	3.799	38.310	-3.034	4.50e-32
FAM13C	ENSG00000148541.12	0.935	5.895	-1.833	4.40e-36
PLEKHS1	ENSG00000148735.14	12.304	0.380	3.269	8.80e-78
MKI67	ENSG00000148773.12	28.679	0.845	4.008	8.69e-69
INA	ENSG00000148798.9	0.075	1.555	-1.249	2.51e-31
RGS10	ENSG00000148908.14	26.425	72.098	-1.414	5.61e-18
LRRC4C	ENSG00000148948.7	0.080	1.195	-1.023	3.08e-26
HSD17B12	ENSG00000149084.11	73.855	25.325	1.508	3.32e-49
PAMR1	ENSG00000149090.11	2.209	7.505	-1.406	1.27e-23
SERPING1	ENSG00000149131.15	62.830	282.988	-2.154	3.62e-25
SSRP1	ENSG00000149136.7	100.269	48.620	1.029	5.04e-30
KLHL35	ENSG00000149243.15	2.130	0.340	1.224	2.06e-99
PAK1	ENSG00000149269.9	50.859	23.805	1.064	2.04e-17
RPS3	ENSG00000149273.14	3503.059	1565.545	1.161	2.24e-18
NCAM1	ENSG00000149294.16	0.890	32.695	-4.156	8.03e-75
ST14	ENSG00000149418.10	200.936	4.700	5.147	5.77e-28
HYOU1	ENSG00000149428.18	73.989	27.059	1.418	5.75e-35
TKFC	ENSG00000149476.14	43.835	18.930	1.170	3.63e-30
ROM1	ENSG00000149489.8	2.620	6.770	-1.102	7.26e-25
INCENP	ENSG00000149503.12	16.054	4.660	1.591	8.58e-64
FEZ1	ENSG00000149557.12	3.275	33.514	-3.013	6.59e-40
KIRREL3	ENSG00000149571.10	0.220	1.455	-1.009	6.72e-26
SIDT2	ENSG00000149577.15	12.254	36.525	-1.501	8.60e-52
TMEM25	ENSG00000149582.15	2.055	12.790	-2.174	6.12e-45
TAGLN	ENSG00000149591.16	246.645	6597.939	-4.736	5.24e-29
JPH2	ENSG00000149596.6	0.645	34.868	-4.447	8.10e-44
KIAA1755	ENSG00000149633.11	2.360	8.635	-1.520	1.07e-13
YTHDF1	ENSG00000149658.17	39.749	17.905	1.108	3.27e-47
HMGA2	ENSG00000149948.13	3.400	0.505	1.548	8.94e-42
MMP3	ENSG00000149968.11	16.315	0.875	3.207	8.88e-34
FCGR1A	ENSG00000150337.13	4.195	1.580	1.010	1.04e-13
SAP18	ENSG00000150459.12	216.758	103.296	1.062	1.65e-27
FAM124A	ENSG00000150510.15	0.400	4.750	-2.038	1.41e-32
HNMT	ENSG00000150540.13	50.542	24.529	1.014	7.75e-30
LYPD6B	ENSG00000150556.16	4.625	0.280	2.136	3.61e-61
GPM6A	ENSG00000150625.16	0.105	15.385	-3.890	4.57e-47
WDR17	ENSG00000150627.15	0.070	1.600	-1.281	3.62e-44
IL18	ENSG00000150782.11	22.963	8.465	1.340	1.12e-4
ITPR1	ENSG00000150995.17	2.750	22.375	-2.640	4.01e-42
PRSS53	ENSG00000151006.7	0.260	2.590	-1.511	1.24e-52
SLC7A11	ENSG00000151012.13	2.575	0.140	1.649	2.92e-97
THRB	ENSG00000151090.17	1.803	8.099	-1.699	2.11e-43
TWF1	ENSG00000151239.13	64.183	27.751	1.181	3.21e-40
TEX30	ENSG00000151287.16	12.065	4.595	1.224	1.39e-49
KCTD14	ENSG00000151364.15	21.005	3.495	2.291	6.92e-81
FRMD4A	ENSG00000151474.19	5.380	15.225	-1.347	3.23e-31
PTPRO	ENSG00000151490.13	16.724	1.325	2.930	3.42e-43
QTRTD1	ENSG00000151576.10	12.985	5.690	1.064	4.00e-49
PIGF	ENSG00000151665.12	22.790	10.735	1.020	1.09e-33
TMEM45B	ENSG00000151715.7	70.864	1.455	4.872	6.24e-21
WWC2	ENSG00000151718.15	2.275	7.265	-1.336	5.62e-14
SLC25A4	ENSG00000151729.10	15.300	67.749	-2.076	5.30e-36
SERP2	ENSG00000151778.10	2.768	6.985	-1.083	2.65e-17
SACS	ENSG00000151835.13	1.315	3.740	-1.034	9.99e-13
GFRA1	ENSG00000151892.14	0.350	11.130	-3.168	1.64e-55
SCHIP1	ENSG00000151967.18	0.520	8.750	-2.681	1.33e-40
PTPN14	ENSG00000152104.11	1.615	5.080	-1.217	6.79e-13
MGAT5	ENSG00000152127.8	31.967	7.065	2.031	9.19e-95
