GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2Foldchange	adjp
TTC39A	ENSG00000085831.15	2.760	0.555	1.274	3.37e-24
FTL	ENSG00000087086.13	11550.758	5723.571	1.013	1.20e-25
GNAO1	ENSG00000087258.13	0.680	7.760	-2.382	3.81e-62
PIR	ENSG00000087842.10	23.020	9.200	1.236	1.83e-31
TPX2	ENSG00000088325.15	6.000	0.765	1.988	3.76e-54
SMOX	ENSG00000088826.17	4.760	1.820	1.030	9.46e-10
FKBP1A	ENSG00000088832.14	88.560	40.050	1.125	7.19e-58
TESC	ENSG00000088992.17	7.240	2.130	1.397	1.90e-18
RPL6	ENSG00000089009.15	779.064	371.739	1.065	8.14e-67
RPLP0	ENSG00000089157.15	1398.049	655.112	1.092	1.08e-51
IGBP1	ENSG00000089289.15	20.490	8.450	1.185	7.22e-62
FXYD5	ENSG00000089327.14	29.699	13.652	1.067	2.60e-20
GRAMD1A	ENSG00000089351.14	18.690	8.595	1.037	3.07e-13
LYZ	ENSG00000090382.6	81.413	9.505	2.972	2.48e-36
KIF4A	ENSG00000090889.11	1.870	0.070	1.423	1.58e-50
ITGA6	ENSG00000091409.14	10.250	2.740	1.589	8.05e-53
ESR1	ENSG00000091831.21	0.530	4.470	-1.838	8.03e-40
TMEM101	ENSG00000091947.9	23.460	9.185	1.264	3.85e-77
PSME1	ENSG00000092010.14	221.797	100.384	1.136	8.20e-71
HAUS4	ENSG00000092036.16	21.440	9.115	1.150	1.25e-32
WDR76	ENSG00000092470.11	2.020	0.295	1.222	1.72e-47
TBX15	ENSG00000092607.13	2.270	7.885	-1.442	1.53e-16
MYL6	ENSG00000092841.18	1006.338	476.208	1.078	4.82e-67
UNC13D	ENSG00000092929.11	1.630	5.010	-1.192	3.12e-23
SUCO	ENSG00000094975.13	6.030	2.250	1.113	3.61e-39
MSH2	ENSG00000095002.12	5.180	1.415	1.356	3.50e-57
HOOK2	ENSG00000095066.11	8.220	22.890	-1.374	1.93e-13
TMEM38B	ENSG00000095209.11	8.390	3.005	1.229	2.03e-47
SMIM24	ENSG00000095932.6	1.550	6.257	-1.509	1.51e-3
TREM2	ENSG00000095970.16	3.510	0.245	1.857	2.55e-43
TMEM14A	ENSG00000096092.5	50.499	22.890	1.108	3.56e-38
HSP90AB1	ENSG00000096384.19	400.622	139.516	1.515	1.22e-55
SCD	ENSG00000099194.5	205.457	85.176	1.260	9.85e-8
TSPAN15	ENSG00000099282.9	5.600	2.110	1.086	3.41e-25
MZF1	ENSG00000099326.8	4.090	11.175	-1.258	8.23e-21
IGFALS	ENSG00000099769.5	2.830	40.840	-3.449	6.33e-52
GADD45B	ENSG00000099860.8	66.472	152.783	-1.189	7.04e-26
SERPIND1	ENSG00000099937.10	344.389	146.027	1.232	8.63e-8
MMP11	ENSG00000099953.9	5.240	0.350	2.209	4.07e-50
GGT5	ENSG00000099998.17	8.170	19.870	-1.186	5.35e-19
SNRPD3	ENSG00000100028.11	99.401	46.269	1.087	3.26e-62
PES1	ENSG00000100029.17	40.870	19.350	1.041	1.69e-54
LRP5L	ENSG00000100068.11	2.810	7.535	-1.164	2.26e-21
PIK3IP1	ENSG00000100100.12	7.000	2.740	1.097	1.09e-25
NHP2L1	ENSG00000100138.13	81.379	35.463	1.176	1.34e-72
KDELR3	ENSG00000100196.10	9.840	3.980	1.122	1.98e-18
TOMM22	ENSG00000100216.5	38.840	17.850	1.080	2.49e-69
MCM5	ENSG00000100297.15	21.450	4.025	2.160	8.12e-70
PDGFB	ENSG00000100311.16	4.050	1.060	1.294	6.38e-47
ZMAT5	ENSG00000100319.12	25.200	10.630	1.172	4.01e-77
SYNGR1	ENSG00000100321.14	6.500	2.715	1.014	2.65e-11
SAMM50	ENSG00000100347.14	30.890	14.730	1.020	2.99e-50
FOXRED2	ENSG00000100350.14	6.450	2.045	1.291	5.95e-43
PVALB	ENSG00000100362.12	0.110	1.220	-1.000	3.58e-43
KCTD17	ENSG00000100379.17	4.510	1.625	1.070	3.88e-19
TIMM9	ENSG00000100575.13	33.880	14.115	1.206	2.78e-74
GSTZ1	ENSG00000100577.18	29.670	81.055	-1.420	1.36e-26
SLC10A1	ENSG00000100652.4	33.819	69.567	-1.019	7.54e-6
VRK1	ENSG00000100749.7	4.990	1.650	1.177	1.17e-60
PSMB5	ENSG00000100804.18	103.421	47.670	1.101	8.94e-89
PSMA6	ENSG00000100902.10	123.974	57.615	1.092	1.41e-71
PSME2	ENSG00000100911.13	253.755	120.229	1.071	2.07e-52
REC8	ENSG00000100918.12	2.280	7.140	-1.311	6.04e-26
PNN	ENSG00000100941.8	14.910	32.620	-1.079	4.32e-20
MMP9	ENSG00000100985.7	3.010	0.800	1.156	2.10e-19
PYGB	ENSG00000100994.11	14.470	5.205	1.318	2.91e-43
GINS1	ENSG00000101003.9	1.720	0.200	1.181	6.13e-43
IFT52	ENSG00000101052.12	7.390	3.060	1.047	4.62e-48
MYBL2	ENSG00000101057.15	4.070	0.190	2.091	1.48e-48
NDRG3	ENSG00000101079.20	7.090	2.730	1.117	1.86e-52
PABPC1L	ENSG00000101104.12	11.350	31.315	-1.388	1.95e-6
PFDN4	ENSG00000101132.9	21.780	8.525	1.258	1.26e-66
PRPF6	ENSG00000101161.7	40.029	14.020	1.450	1.13e-106
SLC17A9	ENSG00000101194.17	29.769	90.333	-1.570	3.73e-15
HM13	ENSG00000101294.16	160.162	70.709	1.168	2.03e-50
MANBAL	ENSG00000101363.12	32.901	15.210	1.064	5.29e-74
MAPRE1	ENSG00000101367.8	14.980	6.110	1.168	1.94e-36
OXT	ENSG00000101405.3	0.130	5.293	-2.477	5.61e-36
PXMP4	ENSG00000101417.11	10.380	3.335	1.392	4.39e-79
FAM83D	ENSG00000101447.13	4.500	0.855	1.568	1.93e-42
PIGU	ENSG00000101464.10	16.750	4.875	1.595	1.01e-100
LIPG	ENSG00000101670.11	8.010	21.904	-1.346	8.48e-25
PSMD10	ENSG00000101843.18	20.941	8.670	1.182	1.94e-49
SRPX	ENSG00000101955.14	0.840	5.530	-1.827	9.82e-44
F9	ENSG00000101981.10	42.659	138.457	-1.675	9.92e-26
PLP2	ENSG00000102007.10	24.319	8.734	1.379	4.59e-17
SMS	ENSG00000102172.15	25.701	11.905	1.049	1.86e-49
HTATSF1	ENSG00000102241.11	19.280	8.460	1.100	4.40e-50
MAGED2	ENSG00000102316.16	63.711	22.045	1.490	2.48e-74
RBM3	ENSG00000102317.17	79.539	36.115	1.118	8.60e-29
GLA	ENSG00000102393.9	19.061	7.165	1.297	1.96e-35
RGCC	ENSG00000102760.12	11.910	2.120	2.049	1.73e-51
MAPK3	ENSG00000102882.11	24.540	9.990	1.217	2.51e-66
NUTF2	ENSG00000102898.11	55.861	25.134	1.121	1.68e-64
HCFC1R1	ENSG00000103145.10	44.622	21.699	1.007	1.36e-46
TAF1C	ENSG00000103168.16	6.940	14.985	-1.010	1.64e-15
TCEB2	ENSG00000103363.14	295.517	138.164	1.091	3.82e-66
PYCARD	ENSG00000103490.13	16.680	4.764	1.617	9.55e-28
MAZ	ENSG00000103495.13	114.332	43.406	1.377	1.33e-80
NOMO1	ENSG00000103512.14	31.299	13.774	1.128	1.14e-59
OIP5	ENSG00000104147.8	1.880	0.170	1.300	2.68e-48
RIPK2	ENSG00000104312.7	6.290	2.515	1.052	2.22e-30
LAPTM4B	ENSG00000104341.16	34.179	7.560	2.039	4.23e-40
NIPAL2	ENSG00000104361.9	5.820	2.350	1.026	1.81e-27
SQLE	ENSG00000104549.11	36.309	9.635	1.811	3.41e-32
SLC39A14	ENSG00000104635.13	54.681	160.457	-1.536	3.32e-47
MCM4	ENSG00000104738.16	11.240	2.725	1.716	3.86e-45
FGL1	ENSG00000104760.16	714.652	1526.116	-1.093	1.75e-9
MAN2B1	ENSG00000104774.12	55.591	17.704	1.597	2.17e-79
RELB	ENSG00000104856.13	13.580	4.209	1.485	4.47e-34
RNASEH2A	ENSG00000104889.4	16.151	2.735	2.199	1.93e-90
OLFM2	ENSG00000105088.8	31.021	12.169	1.282	1.48e-16
PDCD5	ENSG00000105185.11	85.241	41.330	1.027	4.56e-53
RPS16	ENSG00000105193.8	1328.515	622.443	1.093	8.82e-56
FBL	ENSG00000105202.7	123.391	47.738	1.352	1.44e-58
TBCB	ENSG00000105254.11	58.351	26.444	1.113	4.16e-51
RPS19	ENSG00000105372.6	1703.043	813.895	1.064	2.27e-47
PTPRS	ENSG00000105426.14	0.580	2.840	-1.281	3.48e-11
LIG1	ENSG00000105486.13	16.180	6.240	1.247	2.05e-45
PLA2G4C	ENSG00000105499.13	16.410	5.250	1.478	3.35e-33
PPP2R1A	ENSG00000105568.17	101.412	44.099	1.183	2.36e-70
LILRB5	ENSG00000105609.16	1.450	4.175	-1.079	1.27e-32
TFPT	ENSG00000105619.13	11.740	4.665	1.169	3.89e-64
PIK3R2	ENSG00000105647.14	16.350	6.970	1.122	2.70e-43
TMEM147	ENSG00000105677.11	69.050	28.196	1.263	4.84e-59
HAMP	ENSG00000105697.7	6.750	669.968	-6.436	1.71e-79
NAMPT	ENSG00000105835.11	38.001	86.288	-1.162	8.32e-20
H2AFV	ENSG00000105968.18	78.302	31.871	1.271	2.77e-84
TAX1BP1	ENSG00000106052.13	42.499	18.625	1.148	6.04e-57
GARS	ENSG00000106105.13	59.231	24.455	1.243	1.72e-51
HSPB1	ENSG00000106211.8	644.572	168.996	1.925	1.23e-47
PDAP1	ENSG00000106244.12	72.978	35.554	1.017	1.60e-48
SNX8	ENSG00000106266.8	17.730	5.430	1.542	7.77e-68
NUDT1	ENSG00000106268.15	15.590	2.595	2.206	1.30e-92
SERPINE1	ENSG00000106366.8	20.831	46.290	-1.115	4.62e-8
PLOD3	ENSG00000106397.11	60.601	23.364	1.338	4.16e-62
EZH2	ENSG00000106462.10	3.650	1.275	1.031	2.70e-29
LHX2	ENSG00000106689.10	0.360	2.330	-1.292	1.89e-46
NPM3	ENSG00000107833.10	17.140	5.595	1.460	2.08e-34
UBE2S	ENSG00000108106.13	19.390	3.845	2.073	3.52e-77
RPL28	ENSG00000108107.12	1238.089	565.741	1.129	3.02e-50
PBLD	ENSG00000108187.15	29.590	69.384	-1.202	1.10e-19
KRT23	ENSG00000108244.16	2.850	0.210	1.670	2.26e-16
RPL19	ENSG00000108298.9	1450.263	637.353	1.185	8.51e-77
RAD51C	ENSG00000108384.14	13.680	5.425	1.192	2.31e-62
TRIM16L	ENSG00000108448.20	7.100	2.925	1.045	6.18e-20
RASD1	ENSG00000108551.4	14.230	43.902	-1.560	3.78e-17
ICAM2	ENSG00000108622.10	12.490	5.214	1.118	3.43e-36
SYNGR2	ENSG00000108639.7	83.169	40.321	1.026	1.80e-48
LGALS3BP	ENSG00000108679.12	160.385	54.264	1.546	3.24e-11
VAT1	ENSG00000108828.15	49.370	16.410	1.533	2.64e-58
TMEM97	ENSG00000109084.13	38.620	18.500	1.023	5.51e-23
SULT1E1	ENSG00000109193.10	1.410	5.650	-1.464	4.17e-10
HGFAC	ENSG00000109758.8	11.260	117.783	-3.276	7.30e-46
NCAPG	ENSG00000109805.9	2.590	0.115	1.687	2.30e-53
HTATIP2	ENSG00000109854.13	77.831	32.464	1.236	2.73e-36
FNBP4	ENSG00000109920.12	9.220	20.065	-1.043	7.59e-11
SNX15	ENSG00000110025.12	9.930	4.415	1.013	4.17e-56
HPX	ENSG00000110169.10	1194.589	2403.131	-1.008	6.90e-12
MDK	ENSG00000110492.15	132.339	3.805	4.794	5.26e-103
RPS13	ENSG00000110700.6	649.415	322.018	1.010	2.67e-62
NDUFS8	ENSG00000110717.10	131.060	64.625	1.009	1.82e-56
VWF	ENSG00000110799.13	14.410	1.715	2.505	3.64e-71
PTGES3	ENSG00000110958.15	137.758	65.443	1.062	1.09e-51
TNS2	ENSG00000111077.17	24.931	67.367	-1.399	5.97e-34
MAGOHB	ENSG00000111196.9	17.950	7.980	1.077	1.70e-69
TRPV4	ENSG00000111199.10	0.770	2.830	-1.114	2.09e-13
FOXM1	ENSG00000111206.12	5.720	0.910	1.815	1.39e-43
RAD51AP1	ENSG00000111247.14	1.720	0.290	1.076	5.94e-38
MGP	ENSG00000111341.9	34.700	15.225	1.138	1.81e-7
SPSB2	ENSG00000111671.9	6.750	2.240	1.258	5.01e-63
SLCO1B3	ENSG00000111700.12	1.890	30.546	-3.448	1.89e-32
GYS2	ENSG00000111713.2	7.640	28.294	-1.761	5.53e-27
TMEM14C	ENSG00000111843.13	101.159	43.904	1.186	3.32e-79
MCM3	ENSG00000112118.17	20.530	5.435	1.742	1.27e-52
VNN1	ENSG00000112299.7	17.960	39.013	-1.077	7.99e-9
GMNN	ENSG00000112312.9	31.111	6.190	2.159	3.97e-73
SLC39A7	ENSG00000112473.16	107.157	45.144	1.229	6.15e-57
VEGFA	ENSG00000112715.20	53.050	116.073	-1.115	6.21e-14
SLC29A1	ENSG00000112759.16	46.571	22.445	1.021	4.68e-23
LAMA4	ENSG00000112769.18	4.830	1.380	1.293	6.98e-44
GHR	ENSG00000112964.13	7.300	26.178	-1.711	6.69e-33
KIF20A	ENSG00000112984.11	2.790	0.130	1.746	4.94e-52
SPARC	ENSG00000113140.10	214.881	65.260	1.704	9.59e-39
IK	ENSG00000113141.15	56.141	25.390	1.115	7.86e-80
THBS4	ENSG00000113296.14	3.680	0.150	2.025	3.45e-48
LMNB1	ENSG00000113368.11	7.730	2.210	1.443	1.55e-33
SUB1	ENSG00000113387.11	184.144	73.124	1.321	6.32e-78
LIFR	ENSG00000113594.9	0.710	3.515	-1.401	5.90e-55
H2AFY	ENSG00000113648.16	56.539	24.299	1.185	6.43e-53
PDGFRB	ENSG00000113721.13	10.100	4.260	1.077	9.92e-19
USP9Y	ENSG00000114374.12	0.400	2.550	-1.342	3.16e-10
RPL24	ENSG00000114391.12	884.733	404.767	1.126	1.96e-65
SLC41A3	ENSG00000114544.15	18.379	6.215	1.425	9.47e-85
PLSCR4	ENSG00000114698.14	5.390	13.155	-1.147	5.16e-37
RRP9	ENSG00000114767.6	12.340	5.515	1.034	2.24e-50
VIPR1	ENSG00000114812.12	0.560	11.848	-3.042	8.54e-111
SSR3	ENSG00000114850.6	89.059	40.774	1.108	6.92e-45
NKTR	ENSG00000114857.17	4.610	13.300	-1.350	3.40e-17
SPCS1	ENSG00000114902.13	167.846	78.948	1.079	2.59e-68
STEAP3	ENSG00000115107.19	19.849	62.630	-1.610	1.44e-44
TP53I3	ENSG00000115129.13	20.090	5.150	1.778	1.47e-47
FNDC4	ENSG00000115226.9	22.841	53.096	-1.182	1.79e-22
PSMD14	ENSG00000115233.11	27.460	11.975	1.133	3.06e-48
PPM1G	ENSG00000115241.10	39.769	17.025	1.177	8.53e-64
STAT1	ENSG00000115415.18	38.620	17.540	1.096	7.69e-25
PDCL3	ENSG00000115539.13	11.290	4.515	1.156	6.17e-71
IL1RL1	ENSG00000115602.16	0.080	1.330	-1.109	1.58e-47
UXS1	ENSG00000115652.14	15.490	5.405	1.364	5.46e-62
RND3	ENSG00000115963.13	9.270	21.980	-1.162	4.40e-28
FAM20B	ENSG00000116199.11	8.970	3.605	1.114	5.81e-64
ERRFI1	ENSG00000116285.12	67.672	160.379	-1.233	2.84e-23
SCAMP3	ENSG00000116521.10	85.793	25.355	1.720	5.52e-96
LAMTOR2	ENSG00000116586.11	162.263	71.280	1.176	3.44e-79
UCHL5	ENSG00000116750.13	15.850	7.270	1.027	3.39e-35
SRSF11	ENSG00000116754.13	25.310	68.614	-1.404	6.48e-19
OLFML3	ENSG00000116774.11	2.830	8.290	-1.278	2.20e-14
TMEM9	ENSG00000116857.16	78.102	28.145	1.440	1.19e-81
HAO2	ENSG00000116882.14	11.130	111.712	-3.216	3.75e-38
GNPAT	ENSG00000116906.11	27.720	11.880	1.157	5.71e-61
TSNAX	ENSG00000116918.13	14.600	6.555	1.046	2.52e-61
TBCE	ENSG00000116957.12	16.950	7.400	1.096	1.89e-59
KMO	ENSG00000117009.11	7.170	20.115	-1.370	6.80e-29
HSD11B1	ENSG00000117594.9	76.531	189.827	-1.299	9.29e-11
IRF6	ENSG00000117595.10	21.240	9.510	1.081	6.81e-12
RSRP1	ENSG00000117616.17	16.950	36.530	-1.064	4.67e-8
STMN1	ENSG00000117632.20	56.668	6.280	2.986	6.92e-92
MAN1C1	ENSG00000117643.14	4.640	13.085	-1.320	4.96e-26
NEK2	ENSG00000117650.12	3.210	0.110	1.923	5.85e-61
NENF	ENSG00000117691.9	81.311	29.561	1.429	8.00e-90
NSL1	ENSG00000117697.14	13.840	6.095	1.065	2.80e-48
TXNDC12	ENSG00000117862.11	31.040	14.500	1.048	1.87e-66
MYL12B	ENSG00000118680.12	310.295	142.938	1.113	2.14e-54
RPN2	ENSG00000118705.16	201.829	74.294	1.430	1.09e-96
SPP1	ENSG00000118785.13	75.378	8.524	3.004	5.95e-21
ITGB1BP1	ENSG00000119185.12	32.839	12.855	1.288	6.40e-60
PHF19	ENSG00000119403.13	6.200	1.995	1.265	3.46e-34
NDUFA8	ENSG00000119421.6	57.432	27.360	1.043	4.88e-68
IFI27L2	ENSG00000119632.3	12.910	4.625	1.306	9.36e-26
NPC2	ENSG00000119655.8	121.456	52.019	1.208	1.51e-57
PPP1R3C	ENSG00000119938.8	10.360	28.320	-1.368	1.01e-23
HELLS	ENSG00000119969.14	1.830	0.405	1.010	7.73e-32
SFRP5	ENSG00000120057.4	0.050	4.030	-2.260	8.37e-23
MTHFD1L	ENSG00000120254.15	4.120	1.275	1.170	2.14e-28
LRP11	ENSG00000120256.9	7.820	3.315	1.032	4.44e-39
PDZD11	ENSG00000120509.10	30.370	11.065	1.379	1.80e-88
ENY2	ENSG00000120533.12	127.009	62.880	1.003	6.06e-60
TGFBI	ENSG00000120708.16	114.213	51.150	1.144	2.88e-25
EPHX2	ENSG00000120915.13	47.891	106.244	-1.133	2.72e-18
ZNF706	ENSG00000120963.11	102.992	38.450	1.398	2.28e-71
SCPEP1	ENSG00000121064.12	25.849	11.890	1.059	4.52e-14
NCAPH	ENSG00000121152.9	2.550	0.170	1.601	8.07e-54
MND1	ENSG00000121211.7	2.580	0.170	1.613	6.90e-73
PILRB	ENSG00000121716.18	7.600	26.129	-1.657	1.92e-18
RPL5	ENSG00000122406.12	560.899	273.187	1.035	3.34e-52
FKBP9	ENSG00000122642.10	17.640	8.315	1.001	3.33e-37
PLAU	ENSG00000122861.15	2.820	0.770	1.110	3.03e-29
ZWINT	ENSG00000122952.16	9.690	0.865	2.519	8.63e-70
PKN1	ENSG00000123143.12	44.609	13.205	1.683	2.71e-54
ZC3H13	ENSG00000123200.16	4.810	15.400	-1.497	8.60e-43
OPTN	ENSG00000123240.16	50.569	22.641	1.125	2.63e-42
SPATS2	ENSG00000123352.17	5.640	2.025	1.134	8.10e-41
ORMDL2	ENSG00000123353.9	48.691	19.455	1.281	1.03e-82
NR4A1	ENSG00000123358.19	8.570	25.707	-1.481	2.17e-22
TUBA1B	ENSG00000123416.15	234.996	72.433	1.684	3.27e-38
HJURP	ENSG00000123485.11	2.220	0.245	1.371	8.29e-44
G0S2	ENSG00000123689.5	46.051	133.107	-1.511	7.16e-20
SLC12A5	ENSG00000124140.12	2.370	0.515	1.153	1.51e-30
PIGT	ENSG00000124155.16	65.050	22.780	1.474	1.51e-91
PTGIS	ENSG00000124212.5	0.370	1.815	-1.039	4.46e-23
PCK1	ENSG00000124253.10	84.799	405.426	-2.244	7.02e-29
SNRPC	ENSG00000124562.9	118.742	39.239	1.573	1.41e-98
RPS10	ENSG00000124614.13	973.069	427.846	1.184	1.50e-53
TBCC	ENSG00000124659.6	11.020	4.930	1.019	3.37e-55
KLHDC3	ENSG00000124702.17	61.120	29.215	1.040	8.17e-68
GNMT	ENSG00000124713.5	30.380	90.336	-1.541	8.25e-11
MEA1	ENSG00000124733.3	62.691	22.585	1.433	2.97e-101
SOX4	ENSG00000124766.5	3.070	0.710	1.251	4.25e-20
SSR1	ENSG00000124783.12	43.609	20.554	1.049	1.12e-32
RPP40	ENSG00000124787.13	7.110	3.025	1.011	1.44e-46
MT1G	ENSG00000125144.13	40.209	2587.601	-5.973	1.58e-63
MT2A	ENSG00000125148.6	261.977	2324.572	-3.145	3.67e-52
RAP2A	ENSG00000125249.6	5.380	1.860	1.158	1.58e-39
SEP6	ENSG00000125354.22	22.060	9.535	1.130	4.42e-21
NDUFA1	ENSG00000125356.6	183.101	75.371	1.269	3.09e-88
SOX9	ENSG00000125398.5	4.950	1.000	1.573	4.61e-24
MIF4GD	ENSG00000125457.13	16.580	7.170	1.106	1.05e-50
PPDPF	ENSG00000125534.9	190.982	72.223	1.391	3.78e-21
PLGLB2	ENSG00000125551.18	65.348	195.780	-1.568	5.61e-28
RPL23	ENSG00000125691.12	944.625	439.386	1.102	3.80e-58
TNFSF14	ENSG00000125735.10	2.840	14.710	-2.032	1.20e-27
FOSB	ENSG00000125740.13	1.620	4.380	-1.038	1.10e-7
SNRPD2	ENSG00000125743.10	193.165	70.121	1.449	3.35e-72
RTN2	ENSG00000125744.11	5.100	1.680	1.187	1.25e-25
TGM3	ENSG00000125780.11	1.680	0.190	1.171	7.32e-27
SNRPB	ENSG00000125835.17	126.473	35.895	1.789	7.61e-86
MKKS	ENSG00000125863.17	22.899	10.375	1.071	8.45e-46
SNRPB2	ENSG00000125870.10	28.699	12.590	1.128	6.24e-69
NECAB3	ENSG00000125967.16	21.341	8.840	1.183	3.29e-60
ID1	ENSG00000125968.8	15.630	47.120	-1.533	4.82e-26
RALY	ENSG00000125970.11	63.039	26.163	1.237	5.94e-69
ERGIC3	ENSG00000125991.18	192.324	94.039	1.024	3.36e-80
ROMO1	ENSG00000125995.15	249.154	86.933	1.508	1.40e-86
PROZ	ENSG00000126231.13	8.740	32.433	-1.779	1.70e-35
PDCD2L	ENSG00000126249.7	6.350	2.570	1.042	1.58e-57
RBM42	ENSG00000126254.11	52.830	21.780	1.241	3.64e-81
HCST	ENSG00000126264.9	12.420	5.039	1.152	4.65e-23
PRDX5	ENSG00000126432.13	278.165	128.230	1.111	5.25e-82
IFI6	ENSG00000126709.14	95.742	36.279	1.376	1.17e-15
TIMM17B	ENSG00000126768.12	46.659	22.065	1.047	1.00e-71
PZP	ENSG00000126838.9	0.180	5.140	-2.379	6.15e-56
TRAF2	ENSG00000127191.17	10.500	4.355	1.103	3.58e-44
TSPAN8	ENSG00000127324.8	52.008	7.160	2.700	2.00e-28
PKMYT1	ENSG00000127564.16	5.720	0.695	1.987	6.36e-58
SMARCA4	ENSG00000127616.17	29.769	13.425	1.093	1.06e-53
VIL1	ENSG00000127831.10	14.910	4.055	1.654	1.04e-9
SHFM1	ENSG00000127922.9	305.070	97.133	1.641	2.23e-105
STYXL1	ENSG00000127952.16	31.679	14.210	1.103	1.08e-45
STEAP4	ENSG00000127954.12	0.770	4.240	-1.566	2.37e-44
ZFP36	ENSG00000128016.5	53.742	127.304	-1.229	1.81e-27
SRD5A3	ENSG00000128039.10	15.240	6.015	1.211	1.18e-60
GNAZ	ENSG00000128266.8	2.380	0.150	1.555	1.51e-41
LSM8	ENSG00000128534.7	21.201	8.135	1.281	1.28e-68
PODXL	ENSG00000128567.16	5.700	1.355	1.508	5.17e-40
SMO	ENSG00000128602.9	16.500	7.110	1.110	9.12e-22
KNSTRN	ENSG00000128944.13	7.780	2.795	1.210	1.06e-45
RNASE1	ENSG00000129538.13	56.531	18.800	1.539	6.06e-37
NEDD8	ENSG00000129559.12	160.385	77.409	1.041	1.17e-82
INS-IGF2	ENSG00000129965.13	0.000	4.030	-2.331	3.96e-66
PRKCSH	ENSG00000130175.9	198.376	98.155	1.008	9.82e-85
THEM6	ENSG00000130193.7	35.921	16.975	1.038	5.77e-36
TOMM40	ENSG00000130204.12	36.990	16.130	1.149	1.11e-49
RPL36	ENSG00000130255.12	739.803	336.869	1.133	1.09e-56
PLVAP	ENSG00000130300.8	43.030	2.464	3.668	1.58e-157
NSUN5	ENSG00000130305.16	17.259	7.330	1.132	5.18e-65
LSM7	ENSG00000130332.14	71.848	34.910	1.021	3.11e-54
EPO	ENSG00000130427.2	0.190	3.185	-1.814	8.10e-28
MAP1S	ENSG00000130479.10	14.040	5.995	1.104	1.01e-49
GDF15	ENSG00000130513.6	44.510	15.795	1.438	7.30e-18
LSM4	ENSG00000130520.10	102.757	45.219	1.167	1.21e-68
H19	ENSG00000130600.15	98.988	321.895	-1.691	6.52e-3
PNPLA7	ENSG00000130653.15	1.700	5.100	-1.176	1.80e-55
UBE2M	ENSG00000130725.7	40.190	17.905	1.123	1.04e-67
TRIM28	ENSG00000130726.11	143.419	66.495	1.097	1.34e-51
SLC6A8	ENSG00000130821.15	3.290	1.050	1.065	5.70e-14
HIGD1B	ENSG00000131097.6	2.200	0.190	1.427	4.31e-80
GINS2	ENSG00000131153.8	2.400	0.410	1.270	7.31e-50
PPT1	ENSG00000131238.16	19.291	7.325	1.285	3.23e-44
RAB11FIP4	ENSG00000131242.15	5.220	1.225	1.483	9.71e-49
TUBG1	ENSG00000131462.7	24.470	8.475	1.427	2.05e-49
RPL27	ENSG00000131469.12	1270.164	553.580	1.197	4.32e-69
RAMP2	ENSG00000131477.10	17.270	5.770	1.432	1.32e-45
NDUFA2	ENSG00000131495.8	139.111	64.451	1.098	3.71e-76
EXOC4	ENSG00000131558.14	11.340	5.170	1.000	5.68e-65
TOP2A	ENSG00000131747.14	9.540	0.405	2.907	6.65e-72
PEX11B	ENSG00000131779.10	23.079	10.540	1.061	7.34e-74
GCH1	ENSG00000131979.18	11.760	29.190	-1.242	1.40e-37
LGALS3	ENSG00000131981.15	30.231	6.845	1.993	2.45e-31
RAMP1	ENSG00000132329.10	103.679	31.471	1.689	8.10e-18
RAN	ENSG00000132341.11	208.441	81.905	1.337	3.62e-50
PNISR	ENSG00000132424.14	11.810	31.325	-1.335	9.30e-17
SEC61G	ENSG00000132432.13	167.195	79.423	1.064	4.23e-44
JCHAIN	ENSG00000132465.10	2.830	8.089	-1.247	8.47e-7
ITGB4	ENSG00000132470.13	5.130	1.670	1.199	5.57e-30
XAF1	ENSG00000132530.16	7.130	29.705	-1.917	3.68e-33
PCNA	ENSG00000132646.10	48.090	13.710	1.739	2.76e-70
NES	ENSG00000132688.10	5.320	1.630	1.265	4.91e-40
LPIN3	ENSG00000132793.11	4.750	13.924	-1.376	1.63e-17
PEMT	ENSG00000133027.17	50.530	119.908	-1.230	8.80e-30
SPG20	ENSG00000133104.12	1.550	5.410	-1.330	4.93e-28
RFC3	ENSG00000133119.12	3.400	1.165	1.023	1.89e-38
GSTT2B	ENSG00000133433.10	3.380	10.820	-1.432	1.65e-9
SEC14L4	ENSG00000133488.14	2.040	5.920	-1.187	4.26e-16
SWAP70	ENSG00000133789.14	5.090	1.985	1.029	1.21e-32
LYVE1	ENSG00000133800.8	0.830	7.055	-2.138	3.68e-48
TTC9	ENSG00000133985.2	2.240	0.430	1.180	1.70e-30
LOXL2	ENSG00000134013.15	3.680	1.030	1.205	5.02e-27
GSTM1	ENSG00000134184.12	1.280	70.601	-4.973	2.71e-4
SORT1	ENSG00000134243.11	7.080	1.660	1.603	6.84e-45
PTGFRN	ENSG00000134247.9	10.950	4.845	1.032	8.38e-18
FKBP11	ENSG00000134285.10	70.438	29.725	1.217	1.59e-26
TMEM106C	ENSG00000134291.11	44.050	11.765	1.819	5.11e-71
SAA2	ENSG00000134339.8	105.360	2489.516	-4.549	5.66e-30
FST	ENSG00000134363.11	51.929	24.758	1.039	1.14e-5
FOLH1B	ENSG00000134612.11	0.430	4.130	-1.843	7.58e-29
TPGS2	ENSG00000134779.14	20.930	8.200	1.253	2.41e-40
TIMM10	ENSG00000134809.8	60.480	29.360	1.018	3.49e-62
